year,utility_id,utility_name,sched4part,service_type,data_type,state_code,ownership,residential_revenues,residential_sales,residential_consumers
2007,6151,Fairmont Public Utilities Comm,A,Bundle,O,MN,Municipal,3638.00,43599.00,5172.00
2007,6152,City of Fairview,A,Bundle,O,OK,Municipal,1118.00,14068.00,1309.00
2007,6154,Fairview City Corporation,A,Bundle,O,UT,Municipal,500.00,4900.00,702.00
2007,6155,"Farmers Electric Company, Ltd",A,Bundle,O,ID,Cooperative,104.00,2118.00,101.00
2007,6157,City of Faith,A,Bundle,O,SD,Municipal,233.00,2963.00,271.00
2007,6168,Farmers Electric Coop,A,Bundle,O,IA,Cooperative,1096.00,12193.00,719.00
2007,6169,Fall River Rural Elec Coop Inc,A,Bundle,O,ID,Cooperative,11727.00,123756.00,10592.00
2007,6169,Fall River Rural Elec Coop Inc,A,Bundle,O,MT,Cooperative,1471.00,15244.00,1344.00
2007,6169,Fall River Rural Elec Coop Inc,A,Bundle,O,WY,Cooperative,340.00,4419.00,243.00
2007,6172,City of Fallon,A,Bundle,O,NV,Municipal,3211.00,24624.00,4044.00
2007,6173,Fannin County Electric Coop,A,Bundle,O,TX,Cooperative,13868.00,111743.00,8550.00
2007,6175,City of Falls City,A,Bundle,O,NE,Municipal,1570.00,23937.00,2191.00
2007,6178,City of Falmouth,A,Bundle,O,KY,Municipal,827.00,10842.00,1297.00
2007,6181,"Farmers' Electric Coop, Inc",A,Bundle,O,MO,Cooperative,14674.00,162955.00,11898.00
2007,6182,"Farmers Electric Coop, Inc",A,Bundle,O,TX,Cooperative,77882.00,664305.00,39726.00
2007,6183,"Fayette Electric Coop, Inc",A,Bundle,O,TX,Cooperative,13356.00,122721.00,11267.00
2007,6192,City of Farmer City,A,Bundle,O,IL,Municipal,381.00,8442.00,1154.00
2007,6194,Farmers Rural Electric Coop Corp,A,Bundle,O,KY,Cooperative,26451.00,328571.00,22237.00
2007,6198,"Farmers' Electric Coop, Inc",A,Bundle,O,NM,Cooperative,7560.00,81166.00,9324.00
2007,6199,Farmers Mutual Electric Co,A,Bundle,O,IL,Cooperative,1808.00,14959.00,1317.00
2007,6203,Farmersville City of,A,Bundle,O,TX,Municipal,1679.00,15111.00,1275.00
2007,6204,City of Farmington,A,Bundle,O,NM,Municipal,20918.00,254659.00,33181.00
2007,6205,City of Farmington,A,Bundle,O,MO,Municipal,6427.00,69672.00,5226.00
2007,6206,Farmers Electric Coop Corp,A,Bundle,O,AR,Cooperative,5416.00,51196.00,4341.00
2007,6207,Farmington River Power Company,B,Energy,O,CT,Investor Owned,,,
2007,6209,Town of Farmville,A,Bundle,O,NC,Municipal,3792.00,28977.00,2455.00
2007,6210,City of Farnhamville,A,Bundle,O,IA,Municipal,144.00,1776.00,224.00
2007,6231,City of Fayette,A,Bundle,O,MO,Municipal,1077.00,8920.00,1056.00
2007,6234,City of Fayetteville,A,Bundle,O,TN,Municipal,20721.00,245775.00,15261.00
2007,6235,Public Works Comm-City of Fayetteville,A,Bundle,O,NC,Municipal,78501.00,919636.00,67816.00
2007,6258,Federated Rural Electric Assn,A,Bundle,O,IA,Cooperative,50.00,784.00,47.00
2007,6258,Federated Rural Electric Assn,A,Bundle,O,MN,Cooperative,5527.00,80739.00,4531.00
2007,6272,"FEM Electric Assn, Inc",A,Bundle,O,SD,Cooperative,2391.00,28808.00,1865.00
2007,6274,City of Fennimore,A,Bundle,O,WI,Municipal,674.00,10136.00,1121.00
2007,6276,Town of Ferdinand,A,Bundle,O,IN,Municipal,394.00,6442.00,589.00
2007,6297,PUD No 1 of Ferry County,A,Bundle,O,WA,Political Subdivision,2750.00,34257.00,2940.00
2007,6316,Fillmore City Corporation,A,Bundle,O,UT,Municipal,625.00,7254.00,866.00
2007,6325,First Choice Power,D,Bundle,O,TX,Retail Power Marketer,390294.00,2796864.00,213630.00
2007,6335,"Firelands Electric Coop, Inc",A,Bundle,O,OH,Cooperative,11286.00,122308.00,8526.00
2007,6342,First Electric Coop Corp,A,Bundle,O,AR,Cooperative,110505.00,1092816.00,75900.00
2007,6369,Fishers Island Utility Co Inc,A,Bundle,O,NY,Investor Owned,1268.00,4141.00,647.00
2007,6374,Fitchburg Gas & Elec Light Co,A,Bundle,O,MA,Investor Owned,31948.00,173785.00,24376.00
2007,6374,Fitchburg Gas & Elec Light Co,C,Delivery,O,MA,Investor Owned,10.00,55.00,12.00
2007,6380,Fitzgerald Wtr Lgt & Bond Comm,A,Bundle,O,GA,Municipal,7884.00,85523.00,5420.00
2007,6390,City of Flandreau,A,Bundle,O,SD,Municipal,780.00,11296.00,1053.00
2007,6395,Flathead Electric Coop Inc,A,Bundle,O,MT,Cooperative,45126.00,637944.00,53875.00
2007,6396,City of Flatonia,A,Bundle,O,TX,Municipal,895.00,9694.00,767.00
2007,6411,Flint Electric Membership Corp,A,Bundle,O,GA,Cooperative,101320.00,1096350.00,68264.00
2007,6417,City of Flora,A,Bundle,O,IL,Municipal,1667.00,25481.00,2371.00
2007,6418,Town of Fleming,A,Bundle,O,CO,Municipal,118.00,1476.00,181.00
2007,6422,Florence City of,A,Bundle,O,AL,Municipal,51091.00,667862.00,39333.00
2007,6424,Florence Utility Comm,A,Bundle,O,WI,Municipal,811.00,7540.00,1341.00
2007,6425,Flora Utilities,A,Bundle,O,IN,Municipal,978.00,12622.00,1106.00
2007,6427,City of Floresville,A,Bundle,O,TX,Municipal,16026.00,183504.00,10889.00
2007,6431,"Flint Hills Rural E C A, Inc",A,Bundle,O,KS,Cooperative,6136.00,51205.00,5369.00
2007,6442,Fleming-Mason Energy Coop Inc,A,Bundle,O,KY,Cooperative,24969.00,294308.00,22273.00
2007,6443,"Florida Keys El Coop Assn, Inc",A,Bundle,O,FL,Cooperative,47919.00,372700.00,25691.00
2007,6452,Florida Power & Light Company,A,Bundle,O,FL,Investor Owned,6284178.00,55065086.00,3981453.00
2007,6455,Florida Power Corp,A,Bundle,O,FL,Investor Owned,2363142.00,19911884.00,1442854.00
2007,6457,Florida Public Utilities Co,A,Bundle,O,FL,Investor Owned,27190.00,349709.00,23734.00
2007,6458,First Energy Solutions Corp,B,Energy,O,MD,Retail Power Marketer,0.00,0.00,0.00
2007,6458,First Energy Solutions Corp,B,Energy,O,MI,Retail Power Marketer,0.00,0.00,0.00
2007,6458,First Energy Solutions Corp,B,Energy,O,NJ,Retail Power Marketer,0.00,0.00,0.00
2007,6458,First Energy Solutions Corp,B,Energy,O,OH,Retail Power Marketer,112588.00,2190281.00,240418.00
2007,6458,First Energy Solutions Corp,B,Energy,O,PA,Retail Power Marketer,3812.00,44120.00,4119.00
2007,6472,City of Floydada,A,Bundle,O,TX,Municipal,871.00,9165.00,1100.00
2007,6491,Foley Board of Utilities,A,Bundle,O,AL,Municipal,50775.00,532911.00,30264.00
2007,6496,City of Fonda,A,Bundle,O,IA,Municipal,226.00,2788.00,305.00
2007,6501,City of Fontanelle,A,Bundle,O,IA,Municipal,327.00,5054.00,410.00
2007,6509,Town of Fort Laramie,A,Bundle,O,WY,Municipal,113.00,1141.00,172.00
2007,6579,City of Forest City,A,Bundle,O,IA,Municipal,915.00,15000.00,1746.00
2007,6580,Town of Forest City,A,Bundle,O,NC,Municipal,3456.00,38558.00,3249.00
2007,6582,City of Forest Grove,A,Bundle,O,OR,Municipal,6102.00,109769.00,7833.00
2007,6598,City of Forsyth,A,Bundle,O,GA,Municipal,1569.00,21188.00,2017.00
2007,6604,Fort Collins City of,A,Bundle,O,CO,Municipal,33341.00,484964.00,56158.00
2007,6608,Fort Loudoun Electric Coop,A,Bundle,O,TN,Cooperative,36504.00,457643.00,26981.00
2007,6609,City of Fort Meade,A,Bundle,O,FL,Municipal,4056.00,28321.00,2440.00
2007,6610,City of Fort Morgan,A,Bundle,O,CO,Municipal,3334.00,49746.00,4871.00
2007,6611,Fort Belknap Electric Coop Inc,A,Bundle,O,TX,Cooperative,5130.00,42310.00,4029.00
2007,6612,Fort Payne Improvement Auth,A,Bundle,O,AL,Municipal,7882.00,99925.00,6286.00
2007,6613,Town of Fountain,A,Bundle,O,NC,Municipal,389.00,3002.00,275.00
2007,6615,City of Fort Pierre,A,Bundle,O,SD,Municipal,738.00,12715.00,1075.00
2007,6616,Fort Pierce Utilities Auth,A,Bundle,O,FL,Municipal,29130.00,234564.00,22483.00
2007,6617,Fort Valley Utility Comm,A,Bundle,O,GA,Municipal,3014.00,49416.00,4049.00
2007,6618,Town of Fort Supply,A,Bundle,O,OK,Municipal,142.00,1622.00,169.00
2007,6627,City of Fosston,A,Bundle,O,MN,Municipal,745.00,10624.00,719.00
2007,6638,City of Fountain,A,Bundle,O,CO,Municipal,11051.00,119787.00,14233.00
2007,6640,Four County Elec Member Corp,A,Bundle,O,NC,Cooperative,49240.00,442847.00,29247.00
2007,6641,4-County Electric Power Assn,A,Bundle,O,MS,Cooperative,50864.00,572929.00,35661.00
2007,6659,Foster Wheeler Power Sys Inc,A,Bundle,O,CA,Unregulated,0.00,0.00,0.00
2007,6707,City of Frankfort,A,Bundle,O,IN,Municipal,5780.00,81972.00,7813.00
2007,6708,Frankfort City of,A,Bundle,O,KY,Municipal,13138.00,231883.00,17039.00
2007,6709,Easley Combined Utility System,A,Bundle,O,SC,Municipal,14960.00,157015.00,11509.00
2007,6710,Town of Edenton,A,Bundle,O,NC,Municipal,4898.00,42456.00,3409.00
2007,6711,Village of Frankfort,A,Bundle,O,NY,Municipal,979.00,15759.00,1483.00
2007,6715,City of Franklin,A,Bundle,O,VA,Municipal,6425.00,73921.00,4721.00
2007,6716,PUD No 1 of Franklin County,A,Bundle,O,WA,Political Subdivision,22474.00,297235.00,19052.00
2007,6717,Franklin Electric Coop,A,Bundle,O,AL,Cooperative,8360.00,84376.00,6704.00
2007,6718,City of Franklin,A,Bundle,O,KY,Municipal,3985.00,51615.00,3719.00
2007,6722,Franklin Rural Electric Cooperative,A,Bundle,O,IA,Cooperative,2963.00,30858.00,1594.00
2007,6723,City of Franklin,A,Bundle,O,NE,Municipal,433.00,4744.00,535.00
2007,6735,Town of Frankton,A,Bundle,O,IN,Municipal,955.00,13348.00,1003.00
2007,6750,City of Frederick,A,Bundle,O,OK,Municipal,1667.00,19441.00,1879.00
2007,6752,Town of Frederick,A,Bundle,O,CO,Municipal,3440.00,30371.00,3004.00
2007,6753,City of Fredonia,A,Bundle,O,AZ,Municipal,315.00,5859.00,682.00
2007,6758,City of Fredericksburg,A,Bundle,O,TX,Municipal,4291.00,50158.00,4311.00
2007,6759,City of Fredericksburg,A,Bundle,O,IA,Municipal,385.00,5430.00,457.00
2007,6761,Fredericktown City of,A,Bundle,O,MO,Municipal,1957.00,20245.00,1836.00
2007,6762,City of Fredonia,A,Bundle,O,KS,Municipal,1278.00,12184.00,1382.00
2007,6764,Freeburg Village of,A,Bundle,O,IL,Municipal,2162.00,21640.00,1834.00
2007,6775,Village of Freeport,A,Bundle,O,NY,Municipal,14495.00,118408.00,13062.00
2007,6779,Fremont City of,A,Bundle,O,NE,Municipal,7566.00,144001.00,12045.00
2007,6780,Town of Fremont,A,Bundle,O,NC,Municipal,1006.00,8161.00,736.00
2007,6782,Freeborn-Mower Coop Services,A,Bundle,O,IA,Cooperative,11.00,117.00,6.00
2007,6782,Freeborn-Mower Coop Services,A,Bundle,O,MN,Cooperative,10312.00,106025.00,5866.00
2007,6784,French Broad Elec Member Corp,A,Bundle,O,NC,Cooperative,32619.00,280269.00,31990.00
2007,6784,French Broad Elec Member Corp,A,Bundle,O,TN,Cooperative,892.00,7750.00,940.00
2007,6793,City of Friend,A,Bundle,O,NE,Municipal,493.00,5968.00,512.00
2007,6803,Town of Front Royal,A,Bundle,O,VA,Municipal,8253.00,90143.00,6350.00
2007,6804,Frontier Power Company,A,Bundle,O,OH,Cooperative,9390.00,99926.00,7975.00
2007,6839,City of Fulton,A,Bundle,O,MO,Municipal,4658.00,46847.00,4690.00
2007,6840,City of Fulton,A,Bundle,O,KY,Municipal,1635.00,18657.00,1414.00
2007,6848,Fulton County Rural E M C,A,Bundle,O,IN,Cooperative,6951.00,73403.00,5314.00
2007,6866,"G & K, Inc",A,Bundle,O,AK,Investor Owned,228.00,390.00,61.00
2007,6894,City of Gaffney,A,Bundle,O,SC,Municipal,6018.00,70760.00,5727.00
2007,6896,City of Galt,A,Bundle,O,MO,Municipal,97.00,2079.00,143.00
2007,6907,City of Greendale,A,Bundle,O,IN,Municipal,2029.00,24737.00,1977.00
2007,6909,Gainesville Regional Utilities,A,Bundle,O,FL,Municipal,92868.00,877543.00,81128.00
2007,6914,City of Galion,A,Bundle,O,OH,Municipal,5077.00,52558.00,5943.00
2007,6915,Galena Electric Utility,A,Bundle,O,AK,Municipal,480.00,1190.00,227.00
2007,6923,City of Gallatin,A,Bundle,O,TN,Municipal,12502.00,182859.00,11404.00
2007,6930,City of Gallup,A,Bundle,O,NM,Municipal,4365.00,47876.00,7979.00
2007,6931,City of Galva,A,Bundle,O,KS,Municipal,397.00,4798.00,377.00
2007,6941,City of Garden City,A,Bundle,O,KS,Municipal,8196.00,81256.00,9765.00
2007,6949,City of Gardner,A,Bundle,O,KS,Municipal,6877.00,70550.00,6547.00
2007,6950,Garland Light & Power Company,A,Bundle,O,WY,Cooperative,2104.00,19541.00,1729.00
2007,6957,"Garkane Energy Coop, Inc",A,Bundle,O,AZ,Cooperative,586.00,7331.00,538.00
2007,6957,"Garkane Energy Coop, Inc",A,Bundle,O,UT,Cooperative,5954.00,76898.00,8959.00
2007,6958,City of Garland,A,Bundle,O,TX,Municipal,104322.00,865590.00,61547.00
2007,6965,City of Garnett,A,Bundle,O,KS,Municipal,1595.00,13946.00,1563.00
2007,6970,City of Garrett,A,Bundle,O,IN,Municipal,2765.00,30252.00,2903.00
2007,6993,City of Gas City,A,Bundle,O,IN,Municipal,2101.00,31473.00,2781.00
2007,7019,Gay & Robinson Inc,A,Bundle,O,HI,Unregulated,5.00,50.00,6.00
2007,7024,Gascosage Electric Coop,A,Bundle,O,MO,Cooperative,9521.00,133247.00,8932.00
2007,7027,City of Gastonia,A,Bundle,O,NC,Municipal,25065.00,253683.00,22362.00
2007,7048,City of Geary,A,Bundle,O,OK,Municipal,520.00,4711.00,636.00
2007,7084,City of Declo,A,Bundle,O,ID,Municipal,94.00,1447.00,102.00
2007,7090,GreyStone Power Corporation,A,Bundle,O,GA,Cooperative,133532.00,1564147.00,107751.00
2007,7095,Geneseo City of,A,Bundle,O,IL,Municipal,2856.00,27125.00,3023.00
2007,7096,City of Geneva,A,Bundle,O,IL,Municipal,7931.00,87749.00,7944.00
2007,7100,Village of Genoa,A,Bundle,O,OH,Municipal,962.00,7526.00,951.00
2007,7128,City of Georgetown,A,Bundle,O,SC,Municipal,4433.00,52638.00,3895.00
2007,7129,Georgetown City of,A,Bundle,O,TX,Municipal,21360.00,202393.00,17396.00
2007,7130,Town of Georgetown,A,Bundle,O,MA,Municipal,4496.00,30454.00,3041.00
2007,7131,Village of Georgetown,A,Bundle,O,OH,Municipal,1739.00,23604.00,1816.00
2007,7140,Georgia Power Co,A,Bundle,O,GA,Investor Owned,2442501.00,26840275.00,2015817.00
2007,7149,City of Gering,A,Bundle,O,NE,Municipal,3427.00,33228.00,3422.00
2007,7174,Gibson Electric Members Corp,A,Bundle,O,TN,Cooperative,41130.00,502808.00,28740.00
2007,7184,City of Giddings,A,Bundle,O,TX,Municipal,2522.00,29699.00,1857.00
2007,7194,City of Gilbert,A,Bundle,O,MN,Municipal,382.00,5893.00,913.00
2007,7200,City of Gilman City,A,Bundle,O,MO,Municipal,150.00,1587.00,181.00
2007,7222,Gillette City of,A,Bundle,O,WY,Municipal,7472.00,108224.00,9832.00
2007,7249,City of Giltner,A,Bundle,O,NE,Municipal,162.00,2026.00,172.00
2007,7256,Girard Borough of,A,Bundle,O,PA,Municipal,1003.00,9997.00,1297.00
2007,7257,Girard City of,A,Bundle,O,KS,Municipal,1765.00,13964.00,1383.00
2007,7262,"Glacier Electric Coop, Inc",A,Bundle,O,MT,Cooperative,5941.00,62907.00,5716.00
2007,7264,"Glades Electric Coop, Inc",A,Bundle,O,FL,Cooperative,19635.00,159125.00,12295.00
2007,7265,City of Gladstone,A,Bundle,O,MI,Municipal,2046.00,18035.00,2789.00
2007,7269,City of Glasco,A,Bundle,O,KS,Municipal,212.00,2145.00,350.00
2007,7270,City of Glasgow,A,Bundle,O,KY,Municipal,5418.00,70183.00,5238.00
2007,7279,Gexa Energy,B,Energy,O,MA,Retail Power Marketer,0.00,0.00,0.00
2007,7279,Gexa Energy,B,Energy,O,MD,Retail Power Marketer,0.00,0.00,0.00
2007,7279,Gexa Energy,B,Energy,O,ME,Retail Power Marketer,0.00,0.00,0.00
2007,7279,Gexa Energy,D,Bundle,O,TX,Retail Power Marketer,190685.00,1762571.00,120933.00
2007,7287,City of Glen Elder,A,Bundle,O,KS,Municipal,216.00,2304.00,280.00
2007,7292,Glencoe Light & Power Comm,A,Bundle,O,MN,Municipal,2546.00,21609.00,2443.00
2007,7294,City of Glendale,A,Bundle,O,CA,Municipal,59969.00,390041.00,70969.00
2007,7295,City of Glidden,A,Bundle,O,IA,Municipal,451.00,5811.00,518.00
2007,7300,Glenwood Springs City of,A,Bundle,O,CO,Municipal,2900.00,36415.00,4532.00
2007,7303,Glidden Rural Electric Coop,A,Bundle,O,IA,Cooperative,3177.00,30578.00,1547.00
2007,7311,Village of Glouster,A,Bundle,O,OH,Municipal,757.00,7957.00,853.00
2007,7318,"Goldenwest Electric Coop, Inc",A,Bundle,O,MT,Cooperative,507.00,4969.00,661.00
2007,7318,"Goldenwest Electric Coop, Inc",A,Bundle,O,ND,Cooperative,539.00,5539.00,598.00
2007,7353,Golden Valley Electric Assn Inc,A,Bundle,O,AK,Cooperative,54266.00,320632.00,36395.00
2007,7359,Borough of Goldsboro,A,Bundle,O,PA,Municipal,564.00,5309.00,361.00
2007,7368,City of Goldthwaite,A,Bundle,O,TX,Municipal,1043.00,9905.00,907.00
2007,7370,City of Gonzales,A,Bundle,O,TX,Municipal,2898.00,32232.00,2353.00
2007,7374,City of Goodland,A,Bundle,O,KS,Municipal,2197.00,17163.00,2163.00
2007,7411,City of Gothenburg,A,Bundle,O,NE,Municipal,1125.00,19521.00,1463.00
2007,7419,City of Goldsmith,A,Bundle,O,TX,Municipal,207.00,1288.00,124.00
2007,7424,Gowrie Municipal Utilities,A,Bundle,O,IA,Municipal,365.00,3720.00,480.00
2007,7441,Goltry Public Works Authority,A,Bundle,O,OK,Municipal,160.00,1516.00,156.00
2007,7442,Grafton Electric,A,Bundle,O,IA,Municipal,105.00,1221.00,141.00
2007,7443,City of Graettinger,A,Bundle,O,IA,Municipal,362.00,5154.00,442.00
2007,7444,Grafton City of,A,Bundle,O,ND,Municipal,1625.00,24126.00,1877.00
2007,7445,Grafton Village of,A,Bundle,O,OH,Municipal,1010.00,10237.00,1031.00
2007,7450,Grady Electric Membership Corp,A,Bundle,O,GA,Cooperative,26987.00,255097.00,17773.00
2007,7456,Graham County Electric Coop Inc,A,Bundle,O,AZ,Cooperative,8113.00,72077.00,7187.00
2007,7460,Goodhue County Coop Elec Assn,A,Bundle,O,MN,Cooperative,7648.00,82563.00,4614.00
2007,7478,Town of Granada,A,Bundle,O,CO,Municipal,331.00,2482.00,231.00
2007,7480,City of Granbury,A,Bundle,O,TX,Municipal,2970.00,29723.00,2256.00
2007,7483,City of Grand Haven,A,Bundle,O,MI,Municipal,8313.00,81175.00,11570.00
2007,7484,"Grand Electric Coop, Inc",A,Bundle,O,MT,Cooperative,9.00,135.00,9.00
2007,7484,"Grand Electric Coop, Inc",A,Bundle,O,SD,Cooperative,3396.00,47466.00,4566.00
2007,7485,City of Grant,A,Bundle,O,NE,Municipal,529.00,7243.00,596.00
2007,7486,Grand Junction City of,A,Bundle,O,IA,Municipal,361.00,3272.00,410.00
2007,7487,City of Grand Marais,A,Bundle,O,MN,Municipal,780.00,7735.00,892.00
2007,7489,Grand Rapids Public Util Comm,A,Bundle,O,MN,Municipal,3532.00,46952.00,5304.00
2007,7490,Grand River Dam Authority,A,Bundle,O,OK,State,,,
2007,7494,Granite Falls City of,A,Bundle,O,MN,Municipal,1276.00,12395.00,1363.00
2007,7496,Granite Falls Town of,A,Bundle,O,NC,Municipal,2397.00,24640.00,2022.00
2007,7501,City of Granite,A,Bundle,O,OK,Municipal,405.00,4908.00,508.00
2007,7515,City of Grantville,A,Bundle,O,GA,Municipal,853.00,8512.00,769.00
2007,7548,PUD No 1 of Grays Harbor Cnty,A,Bundle,O,WA,Political Subdivision,37746.00,506208.00,34588.00
2007,7554,Green Mountain Energy Co,D,Bundle,O,TX,Retail Power Marketer,140114.00,1156027.00,104815.00
2007,7558,Grayson Rural Electric Coop Corp,A,Bundle,O,KY,Cooperative,18132.00,192737.00,14342.00
2007,7559,"Grayson-Collin Elec Coop, Inc",A,Bundle,O,TX,Cooperative,66999.00,543770.00,31723.00
2007,7561,"Greenbelt Electric Coop, Inc",A,Bundle,O,TX,Cooperative,3229.00,21608.00,3360.00
2007,7563,"Grand Valley Rrl Pwr Line, Inc",A,Bundle,O,CO,Cooperative,14841.00,138005.00,13393.00
2007,7593,City of Green Cove Springs,A,Bundle,O,FL,Municipal,5310.00,44567.00,3123.00
2007,7600,Village of Green Island,A,Bundle,O,NY,Municipal,884.00,9981.00,1421.00
2007,7601,Green Mountain Power Corp,A,Bundle,O,VT,Investor Owned,83526.00,580895.00,79461.00
2007,7624,Village of Greene,A,Bundle,O,NY,Municipal,753.00,16264.00,1097.00
2007,7625,Greeneville City of,A,Bundle,O,TN,Municipal,37734.00,493270.00,30590.00
2007,7626,City of Greenfield,A,Bundle,O,IA,Municipal,791.00,9761.00,1004.00
2007,7627,City of Greenfield,A,Bundle,O,IN,Municipal,6273.00,88756.00,8547.00
2007,7630,Village of Greenport,A,Bundle,O,NY,Municipal,1219.00,11413.00,1869.00
2007,7631,City of Greensburg,A,Bundle,O,KS,Municipal,519.00,4509.00,201.00
2007,7633,Village of Greenup,A,Bundle,O,IL,Municipal,538.00,6946.00,772.00
2007,7634,"Greenville, City of",A,Bundle,O,TX,Municipal,13435.00,135745.00,10900.00
2007,7639,Greenville Utilities Comm,A,Bundle,O,NC,Municipal,78004.00,673813.00,53724.00
2007,7643,Village of Greenwich,A,Bundle,O,OH,Municipal,687.00,8990.00,698.00
2007,7646,Greenwood Commissioners-Pub Wk,A,Bundle,O,SC,Municipal,8777.00,116983.00,11238.00
2007,7650,Village of Greenwood,A,Bundle,O,NE,Municipal,214.00,3106.00,269.00
2007,7651,Greenwood Utilities Comm,A,Bundle,O,MS,Municipal,8456.00,107264.00,8196.00
2007,7654,Greer Commission of Public Wks,A,Bundle,O,SC,Municipal,15186.00,161825.00,12869.00
2007,7665,Village of Gresham,A,Bundle,O,WI,Municipal,859.00,7843.00,948.00
2007,7677,City of Gridley,A,Bundle,O,CA,Municipal,2163.00,15005.00,2269.00
2007,7679,City of Griffin,A,Bundle,O,GA,Municipal,13087.00,142261.00,12761.00
2007,7712,City of Groton,A,Bundle,O,SD,Municipal,717.00,11475.00,675.00
2007,7713,Village of Groton,A,Bundle,O,NY,Municipal,752.00,15508.00,933.00
2007,7715,Town of Groton,A,Bundle,O,MA,Municipal,5051.00,42568.00,4075.00
2007,7716,Groton Dept of Utilities,A,Bundle,O,CT,Municipal,15718.00,110474.00,11124.00
2007,7719,Borough of Grove City,A,Bundle,O,PA,Municipal,2069.00,20278.00,2526.00
2007,7720,"Grundy Electric Coop, Inc",A,Bundle,O,IA,Cooperative,287.00,3181.00,261.00
2007,7720,"Grundy Electric Coop, Inc",A,Bundle,O,MO,Cooperative,6290.00,69612.00,5674.00
2007,7723,Groveland Town of,A,Bundle,O,MA,Municipal,2856.00,23110.00,2417.00
2007,7732,City of Grove City,A,Bundle,O,MN,Municipal,353.00,4135.00,357.00
2007,7743,Grundy Center Mun Light & Power,A,Bundle,O,IA,Municipal,1059.00,12193.00,1234.00
2007,7750,Guthrie County Rural E C A,A,Bundle,O,IA,Cooperative,6643.00,61594.00,4512.00
2007,7752,Guadalupe Valley Elec Coop Inc,A,Bundle,O,TX,Cooperative,81873.00,846602.00,56844.00
2007,7759,Town of Guernsey,A,Bundle,O,WY,Municipal,434.00,5095.00,581.00
2007,7760,Town of Gueydan,A,Bundle,O,LA,Municipal,868.00,9222.00,731.00
2007,7785,"Gulf Coast Electric Coop, Inc",A,Bundle,O,FL,Cooperative,30341.00,277484.00,19091.00
2007,7787,Gunnison County Elec Assn.,A,Bundle,O,CO,Cooperative,8120.00,72739.00,8531.00
